NM_019552 chr8 126507022 - 1
NM_175149 chr8 127187269 - 1
NM_025768 chr8 13200624 - 1
NM_012000 chr8 14888535 + 1
NM_031158 chr8 24168746 + 1
NM_173012 chr8 26707959 - 1
NM_207659 chr8 27229696 - 1
NM_001080813 chr8 28285120 - 1
NM_026951 chr8 3467648 - 1
NM_080461 chr8 3493137 + 1
NM_011722 chr8 35171565 - 1
NM_026609 chr8 35209793 - 1
NM_001039578 chr8 4166566 + 1
NM_033560 chr8 41597136 + 1
NM_173876 chr8 63433596 - 1
NM_007711 chr8 63462108 - 1
NM_025436 chr8 67212375 - 1
NM_001025589 chr8 72663096 - 1
NM_011266 chr8 72663096 - 1
NM_001122830 chr8 73000842 - 1
NM_178771 chr8 73000842 - 1
NM_007924 chr8 73063573 + 1
NM_010369 chr8 83017943 + 1
NM_011563 chr8 87493546 + 1
NM_175324 chr9 103966032 + 1
NM_010489 chr9 107471493 + 1
NM_019750 chr9 107482500 + 1
NM_025903 chr9 107490048 + 1
NM_023738 chr9 107877897 + 1
NM_013785 chr9 107904978 + 1
NM_025449 chr9 108192787 + 1
NM_133986 chr9 108208282 - 1
NM_027804 chr9 108393078 + 1
NM_173019 chr9 108893946 + 1
NM_017466 chr9 110959774 - 1
NM_027742 chr9 111020638 + 1
NM_148925 chr9 123760782 - 1
NM_001110253 chr9 123761020 - 1
NM_001110309 chr9 20297190 - 1
NM_146221 chr9 20297190 - 1
NM_025401 chr9 20447761 + 1
NM_153583 chr9 21069742 + 1
NM_145416 chr9 21092413 - 1
NM_152808 chr9 21142295 + 1
NM_020586 chr9 24956280 - 1
NM_008026 chr9 32348953 - 1
NM_054096 chr9 35007459 - 1
NM_175411 chr9 35075365 - 1
NM_194257 chr9 35075352 - 1
NM_025464 chr9 37015917 + 1
NM_011449 chr9 37421199 - 1
NM_027889 chr9 44169753 - 1
NM_023483 chr9 50576257 - 1
NM_019689 chr9 57682041 - 1
NM_001122873 chr9 57758792 + 1
NM_027086 chr9 57758792 + 1
NM_029922 chr9 59465090 + 1
NM_010193 chr9 62659455 - 1
NM_019663 chr9 62828686 - 1
NM_008927 chr9 64101412 - 1
NM_172522 chr9 64233432 + 1
NM_017382 chr9 64585563 - 1
NM_138584 chr9 65308743 + 1
NM_153119 chr9 65427841 - 1
NM_001008238 chr9 69843284 + 1
NM_172772 chr9 70504981 - 1
NM_007399 chr9 70526807 + 1
NM_016963 chr9 75407464 - 1
NM_144533 chr9 98197001 + 1
NM_001109757 chrX 103222614 + 1
NM_009726 chrX 103222614 + 1
NM_001081477 chrX 106029694 - 1
NM_027439 chrX 12164995 + 1
NM_001102446 chrX 146981959 + 1
NM_009653 chrX 146981959 + 1
NM_008824 chrX 147024463 + 1
NM_178256 chrX 159081533 - 1
NM_133669 chrX 19941733 + 1
NM_138605 chrX 7151246 - 1
NM_001105196 chrX 7339786 + 1
NM_172472 chrX 7339786 + 1
NM_138604 chrX 7418956 + 1
NM_018794 chrX 71542484 + 1
NM_010273 chrX 71550594 + 1
NM_025473 chrX 71638478 - 1
NM_008621 chrX 72376288 - 1
NM_007977 chrX 72625380 - 1
NM_007898 chrX 7770638 - 1
NM_016913 chrX 7783627 - 1
NM_023638 chrX 7783627 - 1
NM_145907 chrX 7783627 - 1
NM_145908 chrX 7783627 - 1
NM_172479 chrX 7848517 + 1
NM_025729 chrX 82819360 + 1
NM_211138 chrX 90920450 + 1
NM_028303 chrX 97821246 - 1
NM_139144 chrX 98835402 + 1
NM_001122675 chr1 107886982 + -1
NM_001122676 chr1 107886982 + -1
NM_026472 chr1 120218424 + -1
NM_146103 chr1 121422743 + -1
NM_007799 chr1 133534890 + -1
NM_007955 chr1 137029152 - -1
NM_001039472 chr1 138027977 + -1
NM_022881 chr1 146622551 - -1
NM_013862 chr1 162723069 - -1
NR_002840 chr1 162965296 + -1
NM_001081290 chr1 164670687 - -1
NM_001001880 chr1 167564672 - -1
NM_001083897 chr1 167564672 - -1
NM_001038846 chr1 167638225 - -1
NM_178593 chr1 167638225 - -1
NM_030724 chr1 169215258 - -1
NM_133806 chr1 172105077 - -1
NM_011070 chr1 173275829 + -1
NM_019484 chr1 173433608 + -1
NM_080419 chr1 174242537 + -1
NM_178598 chr1 174430376 + -1
NM_021350 chr1 177618484 - -1
NM_001081175 chr1 182260606 + -1
NM_026041 chr1 188573237 - -1
NM_021421 chr1 192752423 + -1
NM_025864 chr1 193149843 + -1
NM_029766 chr1 193399413 - -1
NM_178632 chr1 193399612 + -1
NM_181048 chr1 194999835 + -1
NM_008922 chr1 33726603 - -1
NM_145392 chr1 33814595 - -1
NM_011206 chr1 34516590 + -1
NM_173870 chr1 37593104 - -1
NM_010743 chr1 40496493 + -1
NM_001025602 chr1 40497472 + -1
NM_023645 chr1 44175618 - -1
NM_028599 chr1 45852345 + -1
NM_025300 chr1 4775768 - -1
NM_025824 chr1 58449979 + -1
NM_027351 chr1 58502330 - -1
NM_027374 chr1 58502330 - -1
NM_008057 chr1 59538990 + -1
NM_198127 chr1 60466641 + -1
NM_023523 chr1 72330878 - -1
NM_025784 chr1 74634934 + -1
NM_001081210 chr1 79772592 + -1
NM_010880 chr1 88256030 - -1
NM_001033291 chr1 89905126 - -1
NM_011066 chr1 93355905 - -1
NM_021511 chr1 9535522 + -1
NM_001105667 chr1 95698511 - -1
NM_023136 chr1 95698511 - -1
NM_025454 chr1 95700541 + -1
NM_177368 chr10 105011535 - -1
NM_054056 chr10 107769244 + -1
NM_178609 chr10 110182520 + -1
NM_134010 chr10 117229761 - -1
NM_173022 chr10 121176992 + -1
NM_026858 chr10 126338387 - -1
NM_010792 chr10 126478987 + -1
NM_009870 chr10 126500658 + -1
NM_008080 chr10 126602280 + -1
NM_028027 chr10 126627075 - -1
NM_146011 chr10 126760782 + -1
NM_001098789 chr10 126951994 + -1
NM_001033264 chr10 127631745 + -1
NM_011589 chr10 127675120 + -1
NM_172790 chr10 127814179 + -1
NM_016756 chr10 128142107 - -1
NM_183417 chr10 128142107 - -1
NM_183264 chr10 129759907 + -1
NM_001025392 chr10 20032274 + -1
NM_001025393 chr10 20032274 + -1
NM_153787 chr10 20032274 + -1
NM_028604 chr10 30320555 - -1
NM_138315 chr10 41196182 + -1
NM_026643 chr10 41529436 - -1
NM_029132 chr10 41529436 - -1
NM_001079686 chr10 5151833 + -1
NM_025343 chr10 5914206 + -1
NM_026438 chr10 61111368 + -1
NM_019553 chr10 62065046 - -1
NM_001005419 chr10 67011690 - -1
NM_009360 chr10 70700792 - -1
NM_027184 chr10 70810540 + -1
NM_145706 chr10 7387301 + -1
NM_026095 chr10 74980786 + -1
NM_031196 chr10 76496003 + -1
NM_029546 chr10 77647894 - -1
NM_010925 chr10 77875788 - -1
NM_172134 chr10 77927693 - -1
NM_172551 chr10 79209318 - -1
NM_144528 chr10 79229669 - -1
NM_001077363 chr10 79317349 + -1
NM_008956 chr10 79317349 + -1
NM_175450 chr10 79422896 + -1
NM_021565 chr10 79611034 + -1
NM_023431 chr10 79689342 + -1
NM_013595 chr10 79862224 - -1
NM_011548 chr10 79896352 - -1
NM_025349 chr10 80317954 - -1
NM_027480 chr10 81092291 + -1
NM_001042513 chr10 82321950 + -1
NM_015762 chr10 82321950 + -1
NM_001042514 chr10 82323085 + -1
NM_133993 chr10 85334609 + -1
NM_026166 chr10 90545783 + -1
NM_027078 chr10 90545783 + -1
NM_133668 chr10 90586708 - -1
NM_001080129 chr10 90634327 - -1
NM_001080130 chr10 90634327 - -1
NM_001080131 chr10 90634327 - -1
NM_001080132 chr10 90634327 - -1
NM_001080134 chr10 90634327 - -1
NM_011605 chr10 90634327 - -1
NM_172051 chr10 93977623 + -1
NM_029852 chr10 94151534 + -1
NM_026482 chr10 98377803 + -1
NM_026561 chr11 100302403 - -1
NM_001102650 chr11 100302403 - -1
NM_134037 chr11 100389215 - -1
NM_001038010 chr11 100573766 - -1
NM_020004 chr11 100573768 - -1
NM_011488 chr11 100720716 + -1
NM_144829 chr11 101278747 - -1
NM_172947 chr11 102046570 - -1
NM_175935 chr11 102051012 + -1
NM_172397 chr11 106021456 - -1
NM_025310 chr11 106117116 - -1
NM_012030 chr11 115024654 + -1
NM_001002929 chr11 115425757 + -1
NM_016905 chr11 115874033 - -1
NM_001009573 chr11 115939275 - -1
NM_024177 chr11 116000182 - -1
NM_011358 chr11 116714396 - -1
NM_017380 chr11 117193028 + -1
NM_001113488 chr11 117193626 + -1
NM_152807 chr11 120319442 + -1
NM_027204 chr11 120345982 + -1
NM_013770 chr11 120353185 + -1
NM_011568 chr11 120459679 - -1
NM_016665 chr11 120575081 - -1
NM_026824 chr11 120657709 - -1
NM_007988 chr11 120685861 - -1
NM_178909 chr11 17111895 + -1
NM_009837 chr11 22890592 + -1
NM_027860 chr11 23533631 - -1
NM_016707 chr11 23978116 + -1
NM_019574 chr11 3190459 + -1
NM_009288 chr11 32433265 + -1
NM_026175 chr11 4060356 + -1
NM_001013365 chr11 4136422 + -1
NM_008698 chr11 4774005 + -1
NM_010904 chr11 4848067 - -1
NM_008143 chr11 48613861 + -1
NM_028398 chr11 51398258 + -1
NM_001048061 chr11 51420383 - -1
NM_010448 chr11 51420383 - -1
NM_026631 chr11 51433274 + -1
NM_029976 chr11 51781164 + -1
NM_008300 chr11 53113981 - -1
NM_183173 chr11 53293697 - -1
NM_033144 chr11 53333301 + -1
NM_013716 chr11 55283253 + -1
NM_008894 chr11 5778220 - -1
NM_172558 chr11 57981975 - -1
NM_025757 chr11 60230804 + -1
NM_009171 chr11 60624767 - -1
NM_021349 chr11 60954336 + -1
NM_013717 chr11 61318673 + -1
NM_026538 chr11 6167732 - -1
NM_178379 chr11 63892916 - -1
NM_178440 chr11 6420961 - -1
NM_134011 chr11 6526070 - -1
NM_153788 chr11 69709041 - -1
NM_181582 chr11 69734843 - -1
NM_145429 chr11 70246154 + -1
NM_153103 chr11 70514049 + -1
NM_007573 chr11 70796528 - -1
NM_016776 chr11 72254879 + -1
NM_001015046 chr11 74403660 - -1
NM_001081158 chr11 74462996 + -1
NM_133656 chr11 75492811 + -1
NM_008750 chr11 76212643 - -1
NM_007754 chr11 76660510 - -1
NM_009395 chr11 78349696 - -1
NM_001076681 chr11 78640096 + -1
NM_010708 chr11 78798333 - -1
NM_183275 chr11 79955655 - -1
NM_028019 chr11 79997373 + -1
NM_175004 chr11 86497484 + -1
NM_001098810 chr11 86497582 + -1
NM_054043 chr11 88579543 - -1
NM_001013375 chr11 93747080 - -1
NM_134012 chr11 93747532 + -1
NM_133807 chr11 94491137 + -1
NM_177752 chr11 94515068 - -1
NM_001081434 chr11 96912133 + -1
NM_008379 chr11 97049206 - -1
NM_139311 chr11 97524725 + -1
NM_054051 chr11 97606018 - -1
NM_028199 chr11 97847694 - -1
NM_028354 chr12 101122724 + -1
NM_009790 chr12 101437750 + -1
NM_145448 chr12 102017332 + -1
NM_211355 chr12 102321610 - -1
NM_001029843 chr12 107248472 + -1
NM_001029844 chr12 107248472 + -1
NM_011705 chr12 107248472 + -1
NM_026048 chr12 112127324 - -1
NM_001099792 chr12 112916315 + -1
NM_001099793 chr12 112916315 + -1
NM_177374 chr12 112916315 + -1
NM_027404 chr12 112951468 - -1
NM_028875 chr12 113052052 - -1
NM_198411 chr12 113826994 + -1
NM_009652 chr12 113912401 - -1
NM_054081 chr12 114336488 + -1
NM_007763 chr12 114390222 + -1
NM_028002 chr12 32339691 - -1
NM_172253 chr12 34114488 + -1
NM_025840 chr12 36883336 - -1
NM_001003719 chr12 56922154 - -1
NM_001112714 chr12 56922154 - -1
NM_019994 chr12 56922154 - -1
NM_008891 chr12 60167905 + -1
NM_001024853 chr12 72237662 - -1
NM_001024854 chr12 72237662 - -1
NM_013896 chr12 72237662 - -1
NM_138745 chr12 77356394 + -1
NM_016893 chr12 78340007 + -1
NM_172579 chr12 83357571 + -1
NM_023633 chr12 85291619 + -1
NM_144524 chr12 88067410 - -1
NM_011353 chr13 100877973 + -1
NM_008247 chr13 113590999 + -1
NM_008903 chr13 113591130 + -1
NM_144835 chr13 12487641 + -1
NM_009054 chr13 21271827 + -1
NM_010093 chr13 30077932 - -1
NM_146041 chr13 32430413 - -1
NM_145367 chr13 38620329 - -1
NM_025495 chr13 49748100 - -1
NM_001081350 chr13 49748718 + -1
NM_013660 chr13 51889013 - -1
NM_028597 chr13 54570180 - -1
NM_176987 chr13 54605165 + -1
NM_178605 chr13 54691435 - -1
NM_028870 chr13 54712633 - -1
NM_145975 chr13 55736387 + -1
NM_023328 chr13 59658680 - -1
NM_001048008 chr13 59658680 - -1
NM_008957 chr13 63666828 - -1
NM_019986 chr13 64263173 + -1
NM_001083901 chr13 65214290 - -1
NM_133680 chr13 65214290 - -1
NM_198600 chr13 69672717 - -1
NM_145354 chr13 69751121 + -1
NM_027182 chr13 74075215 - -1
NM_028493 chr13 76081272 - -1
NM_007749 chr13 86186400 - -1
NM_027000 chr13 8995258 - -1
NM_010829 chr13 93124958 - -1
NM_178918 chr13 99032947 - -1
NM_021434 chr14 118536379 + -1
NM_029519 chr14 120877682 + -1
NM_028651 chr14 123382483 - -1
NM_010811 chr14 21553784 - -1
NM_026965 chr14 22668132 - -1
NM_011297 chr14 25309902 + -1
NM_207634 chr14 25309902 + -1
NM_207635 chr14 25309902 + -1
NM_145460 chr14 32898913 + -1
NM_022023 chr14 47441917 - -1
NM_001111119 chr14 51415403 - -1
NM_133676 chr14 51544568 - -1
NM_009687 chr14 51544695 + -1
NM_033618 chr14 52816914 - -1
NM_015772 chr14 52948345 - -1
NM_026851 chr14 55045745 + -1
NM_008608 chr14 55050440 + -1
NM_024267 chr14 56254515 - -1
NM_008466 chr14 62058628 - -1
NM_025697 chr14 62175723 - -1
NM_177594 chr14 64162790 - -1
NM_029979 chr14 66915861 + -1
NM_001110162 chr14 68333667 - -1
NM_175384 chr14 68333898 - -1
NM_025832 chr14 79790475 - -1
NM_028315 chr14 99498989 - -1
NM_008732 chr15 100253414 - -1
NM_010466 chr15 102820969 + -1
NM_026396 chr15 10415692 - -1
NM_011232 chr15 10415788 + -1
NM_026002 chr15 34012473 + -1
NM_011740 chr15 36723999 - -1
NM_026496 chr15 37163001 + -1
NM_172402 chr15 38944262 - -1
NM_029418 chr15 57865849 - -1
NM_010849 chr15 61816895 + -1
NM_008415 chr15 74539752 - -1
NM_028404 chr15 75509220 - -1
NM_023240 chr15 75739770 - -1
NM_029663 chr15 75739770 - -1
NM_025412 chr15 75751990 - -1
NM_144847 chr15 75920443 - -1
NM_201394 chr15 76026140 - -1
NM_201393 chr15 76028639 - -1
NM_201392 chr15 76029836 - -1
NM_201391 chr15 76030265 - -1
NM_201390 chr15 76031037 - -1
NM_201389 chr15 76036751 - -1
NM_201388 chr15 76038683 - -1
NM_201387 chr15 76039083 - -1
NM_201386 chr15 76039595 - -1
NM_201385 chr15 76059927 - -1
NM_011117 chr15 76061808 - -1
NM_175399 chr15 76157826 + -1
NM_021555 chr15 76199327 + -1
NM_013481 chr15 76307699 - -1
NM_183091 chr15 76470359 - -1
NM_145472 chr15 76554275 - -1
NM_176828 chr15 76554275 - -1
NM_145916 chr15 76709705 + -1
NM_022410 chr15 77672545 - -1
NM_008495 chr15 78757154 + -1
NM_133800 chr15 78765362 + -1
NM_027231 chr15 78971796 + -1
NM_145993 chr15 81494365 + -1
NM_001081016 chr15 81575277 + -1
NM_010247 chr15 81846798 + -1
NM_178614 chr15 84022662 + -1
NM_024189 chr15 93167339 - -1
NM_172437 chr15 94373921 - -1
NM_028003 chr15 97536253 - -1
NM_026353 chr15 97614795 + -1
NM_201359 chr15 97794709 + -1
NM_007405 chr15 98438064 - -1
NM_024169 chr15 98558629 - -1
NM_007478 chr15 98593549 - -1
NM_011955 chr16 10412067 + -1
NM_146066 chr16 11254418 - -1
NM_026940 chr16 17147071 + -1
NM_023794 chr16 22439643 - -1
NM_008235 chr16 30065442 + -1
NM_008148 chr16 30310865 - -1
NM_026554 chr16 31948724 + -1
NM_177326 chr16 32079359 - -1
NM_146069 chr16 32165562 - -1
NM_025329 chr16 32419787 + -1
NM_001110147 chr16 32644728 + -1
NM_016788 chr16 32644728 + -1
NM_009471 chr16 33967089 - -1
NM_198645 chr16 36071770 + -1
NM_029128 chr16 43889789 - -1
NM_028108 chr16 44139921 + -1
NM_031182 chr16 4559720 - -1
NM_023646 chr16 4684069 + -1
NM_001110017 chr16 48994225 - -1
NM_027341 chr16 48994225 - -1
NM_028815 chr16 55934961 - -1
NM_029092 chr16 56037887 - -1
NM_138599 chr16 57121826 + -1
NM_023380 chr16 75909511 - -1
NM_173440 chr16 76373294 - -1
NM_010256 chr16 91647217 - -1
NM_145482 chr16 93604060 - -1
NM_009441 chr16 94592345 + -1
NM_021881 chr17 10512719 - -1
NM_013671 chr17 13200704 + -1
NM_007690 chr17 15842253 + -1
NM_025934 chr17 17511539 + -1
ENSMUST00000082834 chr17 24665420 + -1
NM_023040 chr17 24833101 - -1
NM_023260 chr17 25032064 + -1
NM_198937 chr17 25097568 - -1
NM_027880 chr17 25252720 - -1
NM_133719 chr17 25933990 - -1
NM_026633 chr17 26005683 - -1
NM_026170 chr17 26698456 + -1
NM_026063 chr17 27270836 - -1
NM_001025427 chr17 27693526 + -1
NM_001039356 chr17 27693526 + -1
NM_016660 chr17 27693526 + -1
NM_027185 chr17 28344774 + -1
NM_016795 chr17 28759399 - -1
NM_013811 chr17 30763880 + -1
NM_021322 chr17 31649202 - -1
NM_008716 chr17 32303797 - -1
NM_020603 chr17 34077667 + -1
NM_011296 chr17 34092586 - -1
NM_017463 chr17 34729415 + -1
NM_147151 chr17 35035443 + -1
NM_145830 chr17 35035918 + -1
NM_001110101 chr17 35118804 + -1
NM_030597 chr17 35119074 + -1
NM_010364 chr17 35810627 - -1
NM_133662 chr17 35958657 + -1
NM_134122 chr17 35998262 + -1
NM_001033630 chr17 36034323 - -1
NM_013854 chr17 36106695 - -1
NM_145487 chr17 36117181 - -1
NM_028662 chr17 45701100 + -1
NM_008302 chr17 45710210 - -1
NM_028198 chr17 46339803 + -1
NM_207161 chr17 46633737 + -1
NM_020493 chr17 46693111 - -1
NM_025433 chr17 46919605 - -1
NM_001110824 chr17 48061581 - -1
NM_001110825 chr17 48061581 - -1
NM_028767 chr17 48061581 - -1
NM_001033405 chr17 48439362 + -1
NM_011218 chr17 56615903 - -1
NM_017393 chr17 57129731 + -1
NM_025877 chr17 57199286 - -1
NM_145158 chr17 71660305 - -1
NM_152817 chr17 75117089 + -1
NM_007589 chr17 87846183 - -1
NM_027002 chr18 31948812 + -1
NM_027101 chr18 31948829 + -1
NM_144866 chr18 35091657 - -1
NM_010481 chr18 35114005 - -1
NM_026464 chr18 36919892 + -1
NM_008173 chr18 39646899 - -1
NM_010120 chr18 46757357 + -1
NM_010721 chr18 56867466 + -1
NM_028447 chr18 57514394 + -1
NM_011552 chr18 61008562 - -1
NM_027400 chr18 66162266 - -1
NM_053261 chr18 67448876 + -1
NM_134138 chr18 67801252 + -1
NM_146090 chr18 84257549 + -1
NM_023731 chr19 11023756 - -1
NM_053009 chr19 12870612 - -1
NM_177420 chr19 15999515 - -1
NM_177474 chr19 27504310 - -1
NM_021525 chr19 29175864 + -1
NM_026487 chr19 32786788 - -1
NM_183046 chr19 34996847 + -1
NM_010615 chr19 37450892 + -1
NM_175507 chr19 38470469 + -1
NM_021315 chr19 38893727 - -1
NM_025529 chr19 4000579 + -1
NM_144869 chr19 4059294 - -1
NM_133352 chr19 41338494 - -1
NM_199447 chr19 41970643 - -1
NM_025644 chr19 42007784 - -1
NM_130863 chr19 4305955 - -1
NM_031396 chr19 43514925 + -1
NM_009128 chr19 44368165 + -1
NM_153796 chr19 45081047 + -1
NM_001081214 chr19 46131028 + -1
NM_001039351 chr19 46150352 + -1
NM_001039352 chr19 46150352 + -1
NM_001039353 chr19 46150352 + -1
NM_053086 chr19 46150352 + -1
NM_001025391 chr19 46471407 + -1
NM_015752 chr19 46471407 + -1
NM_027654 chr19 47125335 - -1
NM_011053 chr19 47165255 + -1
NM_009032 chr19 4793877 - -1
NM_030109 chr19 5295448 - -1
NM_007611 chr19 56471618 + -1
NM_011379 chr19 5663620 - -1
NM_020491 chr19 5731721 - -1
NM_028115 chr19 57527417 + -1
NM_029839 chr19 57527423 + -1
NM_001110791 chr19 6363689 + -1
NM_011750 chr19 6363689 + -1
NM_001081291 chr19 6932701 - -1
NM_134147 chr19 7131257 + -1
NM_175381 chr19 7495038 + -1
NR_002896 chr19 8797976 + -1
NM_134139 chr19 8810328 + -1
NM_144872 chr19 9004183 + -1
NM_197993 chr19 9028339 + -1
NM_020267 chr2 102241057 - -1
NM_001039150 chr2 102741822 - -1
NM_001039151 chr2 102741822 - -1
NM_009851 chr2 102741822 - -1
NM_177386 chr2 10294208 + -1
NM_153126 chr2 103601407 - -1
NM_009037 chr2 105239476 - -1
NM_033524 chr2 116947185 + -1
NM_001045523 chr2 118727350 + -1
NM_173450 chr2 118860525 + -1
NM_029617 chr2 118872854 + -1
NM_177157 chr2 118993523 + -1
NM_032393 chr2 121115335 + -1
NM_024193 chr2 130100147 + -1
NM_175113 chr2 132641790 - -1
NM_001081090 chr2 139996294 - -1
NM_027093 chr2 139996381 + -1
NM_024225 chr2 144096267 - -1
NM_028984 chr2 144096770 + -1
NM_011917 chr2 146838795 + -1
NM_172117 chr2 150574816 + -1
NM_175126 chr2 152240763 - -1
NM_001001986 chr2 153309519 - -1
NM_001003960 chr2 153475189 + -1
NM_001003961 chr2 153475189 + -1
NM_001003963 chr2 153475189 + -1
NM_001122997 chr2 153475189 + -1
NM_010068 chr2 153475189 + -1
NM_018851 chr2 156960958 - -1
NM_011249 chr2 157030270 - -1
NM_019642 chr2 157104833 + -1
NM_009373 chr2 157972128 - -1
NM_026499 chr2 162757280 + -1
NM_153065 chr2 166840812 + -1
NM_009564 chr2 168781087 - -1
NM_175112 chr2 172825637 + -1
NM_028757 chr2 17652695 - -1
NM_213733 chr2 173935865 + -1
NM_173761 chr2 180655641 - -1
NM_026446 chr2 181428629 - -1
NM_019456 chr2 22629846 + -1
NM_026044 chr2 24817941 + -1
NM_029293 chr2 25430391 - -1
NM_001024616 chr2 25463966 - -1
NM_026828 chr2 26207630 - -1
NM_009298 chr2 26758333 - -1
NM_011512 chr2 26789448 - -1
NM_080848 chr2 27013770 + -1
NM_009500 chr2 27282345 - -1
NM_023336 chr2 27330918 - -1
NM_001113573 chr2 27331193 - -1
NM_001113574 chr2 27331193 - -1
NM_172977 chr2 28695806 - -1
NM_001033294 chr2 28696256 + -1
NM_007931 chr2 30027043 + -1
NM_172660 chr2 30033975 - -1
NM_172268 chr2 31829969 + -1
NM_145145 chr2 32092202 + -1
NM_133783 chr2 32251777 + -1
NM_011373 chr2 32443009 + -1
NM_001025310 chr2 32462480 + -1
NM_016973 chr2 32462480 + -1
NM_010236 chr2 32549695 - -1
NM_015765 chr2 3430086 - -1
NM_025592 chr2 38860651 - -1
NM_010726 chr2 4840041 + -1
NM_030243 chr2 51790529 - -1
NM_026361 chr2 58998906 + -1
NM_175464 chr2 58998906 + -1
NM_177784 chr2 69660529 + -1
NM_001110512 chr2 70856431 - -1
NM_172665 chr2 71711328 + -1
NM_025866 chr2 72314275 + -1
NM_025942 chr2 73052504 - -1
NM_030091 chr2 73052504 - -1
NM_010576 chr2 79095582 + -1
NM_001048176 chr2 79269145 - -1
NM_028119 chr2 91077135 - -1
NM_001112738 chr2 10002137 - -1
NM_020615 chr2 10002137 - -1
NM_001013026 chr3 100773582 - -1
NM_026602 chr3 102975633 + -1
NM_027193 chr3 115591100 + -1
NM_028456 chr3 120874613 - -1
NM_153806 chr3 121977331 + -1
NM_178655 chr3 126701370 - -1
NM_138593 chr3 127256267 - -1
NM_130450 chr3 129235303 + -1
NM_023196 chr3 129581539 + -1
NM_183423 chr3 129584101 + -1
NM_025509 chr3 130412336 - -1
NM_146141 chr3 132973079 + -1
NM_011828 chr3 144233180 - -1
NM_001081094 chr3 145239171 + -1
NM_001083957 chr3 14778460 - -1
NM_009799 chr3 14808365 - -1
NM_007606 chr3 14863537 + -1
NM_057172 chr3 151873421 + -1
NM_174868 chr3 152003354 - -1
NM_011372 chr3 153388097 - -1
NM_007753 chr3 20142076 - -1
NM_030732 chr3 21975573 + -1
NM_178772 chr3 27081925 + -1
NM_019673 chr3 32607467 + -1
NM_027148 chr3 54539315 - -1
NM_025442 chr3 54539460 + -1
NM_020007 chr3 60305173 + -1
NM_001033300 chr3 63780064 + -1
NM_025822 chr3 66789593 + -1
NM_016753 chr3 67267829 - -1
NM_133187 chr3 79689851 + -1
NM_010423 chr3 8667038 - -1
NM_025434 chr3 8923823 - -1
NM_133665 chr3 87946316 + -1
NM_009836 chr3 88101056 + -1
NM_001029890 chr3 88339969 + -1
NM_033526 chr3 88357637 + -1
NM_008487 chr3 88425027 + -1
NM_144898 chr3 88717822 - -1
NM_029721 chr3 94386624 - -1
NM_001082484 chr3 94386624 - -1
NM_001085383 chr3 95110726 - -1
NM_023628 chr3 95111098 - -1
NM_018877 chr3 95161095 - -1
NM_026975 chr3 96001509 - -1
NM_019800 chr3 96962713 + -1
NM_001039376 chr3 97692630 - -1
NM_177145 chr3 97672235 - -1
NM_029985 chr4 106926138 - -1
NM_028355 chr4 107040388 + -1
NM_001080926 chr4 107474863 + -1
NM_053073 chr4 107474863 + -1
NM_027250 chr4 108000756 + -1
NM_001081475 chr4 116300102 - -1
NM_016777 chr4 116300556 - -1
NM_026932 chr4 118293420 + -1
NM_011732 chr4 118967118 - -1
NM_029157 chr4 124392104 + -1
NM_153566 chr4 124528025 + -1
NM_027310 chr4 124762390 + -1
NM_146153 chr4 125879954 - -1
NM_175554 chr4 126234268 + -1
NM_023603 chr4 126698578 + -1
NM_001083119 chr4 131394193 - -1
NM_011214 chr4 131394193 - -1
NM_025297 chr4 131399385 + -1
NM_201368 chr4 132288461 - -1
NM_016693 chr4 132796732 + -1
NM_001039677 chr4 133898984 + -1
NM_025919 chr4 135609286 - -1
NM_173867 chr4 140257456 + -1
NM_001017966 chr4 141279334 - -1
NM_009272 chr4 147965621 + -1
NM_020569 chr4 150284030 - -1
NM_028727 chr4 151413444 + -1
NM_133348 chr4 151552242 + -1
NM_009079 chr4 151699986 + -1
NM_080445 chr4 155366787 - -1
NM_026172 chr4 15872654 - -1
NM_011895 chr4 34634602 - -1
NM_139236 chr4 41071372 - -1
NM_011014 chr4 41688186 - -1
NM_022811 chr4 45031496 + -1
NM_178893 chr4 46579312 - -1
NM_019998 chr4 47487239 - -1
NM_025944 chr4 49610742 - -1
NM_008017 chr4 52452120 + -1
NM_026079 chr4 56815203 - -1
NM_027297 chr4 62069816 + -1
NM_144905 chr4 63221393 + -1
NM_001081184 chr4 87740533 + -1
NM_023066 chr4 9596273 - -1
NM_133723 chr4 9570864 - -1
NM_001081264 chr4 99382320 + -1
NM_028132 chr4 99602111 + -1
NM_172405 chr5 101249954 - -1
NM_153570 chr5 111082401 - -1
NM_027156 chr5 111082492 + -1
NM_001025561 chr5 111209615 - -1
NM_019700 chr5 111209615 - -1
NM_001025562 chr5 111209634 - -1
NM_016926 chr5 114221658 - -1
NM_001077360 chr5 115223500 - -1
NM_019834 chr5 115223500 - -1
NM_001077359 chr5 115223501 - -1
NM_175403 chr5 115608185 - -1
NM_145564 chr5 118426778 + -1
NM_028762 chr5 120566521 + -1
NM_009656 chr5 122043833 - -1
NM_145358 chr5 123214303 - -1
NM_029850 chr5 123794542 + -1
NM_026603 chr5 124357283 + -1
NM_001081203 chr5 124875923 - -1
NM_030241 chr5 124889938 + -1
NM_019770 chr5 124990799 + -1
NM_181410 chr5 125029179 + -1
NM_016741 chr5 125821444 - -1
